Gene ID	Gene Name	ERR5873116	ERR5873117	ERR5873118	ERR5873119	ERR5873120	ERR5873121	ERR5873122	ERR5873123
ENSMUSG00000037583	Nr0b2	150	243	160	207	20	111	93	137
ENSMUSG00000037593	Rskr	63	55	54	98	7	41	21	19
ENSMUSG00000037594	Clba1	41	46	54	71	20	39	33	22
ENSMUSG00000037600	Kdf1	190	228	295	287	72	202	111	194
ENSMUSG00000037601	Nme1	1049	1293	1055	962	462	1304	955	1427
ENSMUSG00000037603	Gm5519	0	0	0	0	0	0	0	0
ENSMUSG00000037605	Adgrl3	60	228	105	54	32	284	37	79
ENSMUSG00000037606	Osbpl5	372	515	473	401	154	588	155	281
ENSMUSG00000037608	Bclaf1	4572	5423	3881	5377	1774	4874	2765	4331
ENSMUSG00000037610	Kcnmb2	112	89	24	34	38	76	21	14
ENSMUSG00000037613	Tnfrsf23	3	26	12	45	6	47	17	22
ENSMUSG00000037617	Spag1	185	254	173	196	68	159	115	147
ENSMUSG00000037621	Atoh8	187	198	137	293	32	143	29	87
ENSMUSG00000037622	Wdtc1	1405	1385	1204	993	314	633	345	449
ENSMUSG00000037624	Kcnk2	25	14	39	33	4	9	8	22
ENSMUSG00000037625	Cldn11	0	0	0	0	0	10	0	0
ENSMUSG00000037627	Rgs22	0	1	0	0	4	6	6	7
ENSMUSG00000037628	Cdkn3	47	17	41	45	11	62	34	50
ENSMUSG00000037636	Slc25a43	18	6	14	14	12	27	5	12
ENSMUSG00000037638	Zbtb42	652	572	493	472	103	280	184	221
ENSMUSG00000037640	Zfp60	325	360	229	322	173	588	246	365
ENSMUSG00000037643	Prkci	1451	1505	1107	998	515	1595	614	1135
ENSMUSG00000037646	Vps13b	6339	6919	5444	5269	2834	4879	3402	5094
ENSMUSG00000037649	H2-DMa	129	237	203	413	35	1676	160	172
ENSMUSG00000037652	Phc3	3302	4063	2433	2334	1470	3316	1907	2888
ENSMUSG00000037653	Kctd8	2	0	0	0	7	1	0	0
ENSMUSG00000037656	Slc20a2	805	676	624	628	219	496	348	519
ENSMUSG00000037660	Gdf7	0	0	0	0	0	0	0	0
ENSMUSG00000037661	Gpr160	156	214	113	147	37	391	106	146
ENSMUSG00000037664	Cdkn1c	70	181	77	143	123	617	43	169
ENSMUSG00000037669	Ldah	525	751	617	487	299	841	386	607
ENSMUSG00000037674	Rfx7	941	1157	653	1008	387	871	567	928
ENSMUSG00000037679	Inf2	81	131	121	184	44	152	76	49
ENSMUSG00000037681	Esyt3	25	32	28	31	12	98	21	41
ENSMUSG00000037683	Armc3	20	38	4	14	10	13	2	5
ENSMUSG00000037685	Atp8a1	437	678	331	564	110	1188	251	342
ENSMUSG00000037686	Aspg	0	8	22	0	0	3	0	1
ENSMUSG00000037689	Tmem247	0	0	0	0	0	0	0	0
ENSMUSG00000037692	Ahdc1	179	343	235	273	66	385	120	168
ENSMUSG00000037697	Ddhd1	1027	1175	760	858	342	1086	531	730
ENSMUSG00000037703	Lzts3	874	930	1065	833	205	433	263	426
ENSMUSG00000037705	Tecta	0	7	3	24	0	0	1	0
ENSMUSG00000037706	Cd81	2231	2786	2047	1960	1123	6529	1709	2532
ENSMUSG00000037708	Spag6	10	2	3	0	1	4	6	2
ENSMUSG00000037709	Fam13a	1461	1840	1291	1008	691	1667	1313	1314
ENSMUSG00000037710	Cisd1	357	423	379	525	133	245	164	305
ENSMUSG00000037712	Fermt2	910	929	676	752	330	904	460	761
ENSMUSG00000037716	Ccdc33	0	18	16	0	10	7	2	3
ENSMUSG00000037720	Tmem33	638	1010	496	432	533	1904	748	1082
ENSMUSG00000037722	Gnpnat1	34	33	26	12	6	41	19	22
ENSMUSG00000037725	Ckap2	86	111	102	142	46	226	93	147
ENSMUSG00000037727	Avp	0	0	0	0	0	0	0	0
ENSMUSG00000037730	Mynn	679	668	388	481	251	767	338	567
ENSMUSG00000037731	Themis2	154	187	174	390	24	626	63	87
ENSMUSG00000037735	2810032G03Rik	2	13	3	18	0	17	0	8
ENSMUSG00000037736	Limch1	449	573	415	759	315	671	269	531
ENSMUSG00000037737	Actrt3	53	60	45	76	34	17	33	28
ENSMUSG00000037738	Nek5	82	94	61	83	30	142	15	68
ENSMUSG00000037740	Mrps26	797	657	739	710	174	516	324	490
ENSMUSG00000037742	Eef1a1	143121	153022	144490	127243	48348	155229	66907	109329
ENSMUSG00000037747	Phyhipl	14	8	5	0	0	7	2	13
ENSMUSG00000037750	Fam222b	157	281	232	298	27	158	86	157
ENSMUSG00000037752	Xkr8	101	87	54	58	27	141	38	43
ENSMUSG00000037754	Ppp1r16b	69	109	141	235	97	156	121	203
ENSMUSG00000037759	Ptger2	9	46	11	11	0	102	4	7
ENSMUSG00000037761	Actr5	219	292	237	244	65	201	144	153
ENSMUSG00000037762	Slc16a9	162	175	105	99	57	198	77	207
ENSMUSG00000037771	Slc32a1	0	0	0	0	0	0	0	0
ENSMUSG00000037772	Mrpl23	361	348	398	260	98	518	188	372
ENSMUSG00000037773	Pced1a	316	448	354	280	92	264	148	210
ENSMUSG00000037780	Mbl1	0	0	2	0	0	0	4	1
ENSMUSG00000037784	Dzip1l	67	295	150	175	66	295	103	137
ENSMUSG00000037787	Coa8	376	522	490	548	183	483	236	351
ENSMUSG00000037788	Vopp1	154	260	159	112	128	811	146	229
ENSMUSG00000037790	Defb7	0	0	0	0	0	0	0	0
ENSMUSG00000037791	Phf12	868	844	832	741	217	506	299	420
ENSMUSG00000037795	N4bp2	1623	2022	1925	1911	830	1898	1230	1742
ENSMUSG00000037797	Adh4	0	0	0	0	0	0	0	0
ENSMUSG00000037798	Mat1a	1410	1502	3434	1893	1174	417	1594	2382
ENSMUSG00000037801	Iqch	1	16	7	3	7	12	8	2
ENSMUSG00000037805	Rpl10a	4327	5411	5314	6016	2097	6230	2980	4804
ENSMUSG00000037808	Fam76b	710	694	366	535	346	762	382	528
ENSMUSG00000037813	D630003M21Rik	109	193	179	171	20	250	67	98
ENSMUSG00000037815	Ctnna1	4180	4776	3919	4825	1147	5375	1662	2772
ENSMUSG00000037816	Fbxw17	138	146	82	178	9	211	53	92
ENSMUSG00000037818	Abhd18	389	327	204	370	270	306	249	407
ENSMUSG00000037820	Tgm2	1566	2086	1660	1945	417	3156	991	1188
ENSMUSG00000037822	Smim14	4919	5240	4663	3762	2117	3565	3044	5302
ENSMUSG00000037824	Tspan14	415	458	493	369	149	926	253	373
ENSMUSG00000037826	Ppm1k	926	936	627	706	595	1152	765	903
ENSMUSG00000037827	Gm5884	0	0	0	0	0	0	0	0
ENSMUSG00000037833	Sh2d4b	31	27	13	5	9	36	31	42
ENSMUSG00000037843	Vstm2l	0	5	0	0	1	4	0	0
ENSMUSG00000037845	Fdxacb1	82	115	85	30	28	84	32	63
ENSMUSG00000037846	Rtkn2	16	2	9	0	2	17	4	8
ENSMUSG00000037847	Nmrk1	242	293	199	170	72	193	105	149
ENSMUSG00000037849	Ifi206	23	31	21	30	2	182	6	33
ENSMUSG00000037851	Iars1	3934	3823	4122	3904	1033	2035	1596	2461
ENSMUSG00000037852	Cpe	622	1270	377	745	1361	1391	567	826
ENSMUSG00000037855	Zfp365	0	4	11	7	3	20	7	14
ENSMUSG00000037857	Nufip2	2161	2534	1422	1814	826	2748	1282	1977
ENSMUSG00000037860	Aim2	38	75	30	73	10	325	39	85
ENSMUSG00000037868	Egr2	28	33	28	132	8	158	21	15
ENSMUSG00000037872	Ackr1	46	60	35	48	22	84	25	36
ENSMUSG00000037876	Jmjd1c	2499	2888	2281	3037	921	3157	1527	2260
ENSMUSG00000037884	1700017G19Rik	0	0	0	0	0	0	0	0
ENSMUSG00000037885	Stk35	387	461	443	373	102	299	153	285
ENSMUSG00000037887	Dusp8	133	64	232	183	72	60	70	89
ENSMUSG00000037890	Wdr19	245	391	201	297	85	427	145	181
ENSMUSG00000037892	Pcdh18	111	186	107	135	43	408	141	230
ENSMUSG00000037894	H2az1	1477	1636	1783	1561	685	2668	1297	2036
ENSMUSG00000037896	Rcor1	1042	1089	973	873	309	909	431	628
ENSMUSG00000037902	Sirpa	749	1183	850	1175	318	3655	646	841
ENSMUSG00000037904	Ankrd9	12	97	43	102	8	73	38	27
ENSMUSG00000037905	Bri3bp	418	528	468	443	221	499	286	394
ENSMUSG00000037907	Ankrd13b	128	160	167	251	40	147	29	89
ENSMUSG00000037910	1700018B24Rik	0	0	0	0	0	0	0	0
ENSMUSG00000037913	Tmem156	24	8	2	41	0	30	9	4
ENSMUSG00000037916	Ndufv1	1859	1949	2076	1679	576	1343	911	1353
ENSMUSG00000037921	Ddx60	206	328	206	449	89	1120	103	301
ENSMUSG00000037922	Bank1	22	96	28	117	26	279	68	59
ENSMUSG00000037924	Or10j5	0	0	0	0	0	0	0	3
ENSMUSG00000037926	Ssh2	2000	2562	1683	2013	542	2055	839	1469
ENSMUSG00000037933	Bicd2	918	1221	870	1285	348	1281	593	802
ENSMUSG00000037935	Smarce1	646	1015	655	727	298	1497	464	700
ENSMUSG00000037936	Scarb1	1076	1113	1051	642	293	809	616	911
ENSMUSG00000037938	Chchd5	276	316	220	200	51	300	134	232
ENSMUSG00000037940	Inpp4b	147	231	108	147	65	403	142	286
ENSMUSG00000037942	Crp	51	143	49	126	54	197	29	129
ENSMUSG00000037944	Ccr7	2	6	28	0	0	92	13	8
ENSMUSG00000037946	Fgd3	149	193	136	335	26	502	71	101
ENSMUSG00000037949	Ano10	488	554	590	592	208	511	256	351
ENSMUSG00000037953	A4gnt	0	1	0	0	0	2	0	0
ENSMUSG00000037957	Wdr20	912	975	667	707	275	738	410	714
ENSMUSG00000037958	Nsrp1	328	376	343	317	112	263	173	271
ENSMUSG00000037960	Card19	85	100	65	103	43	226	45	90
ENSMUSG00000037962	Rflna	42	93	65	184	18	58	20	40
ENSMUSG00000037965	Zc3h7a	2926	3304	2911	3350	984	2092	1609	2173
ENSMUSG00000037966	Ninj1	295	375	320	332	179	1197	199	431
ENSMUSG00000037971	Cfap68	266	430	304	295	137	393	237	301
ENSMUSG00000037972	Snn	262	345	258	221	70	465	180	232
ENSMUSG00000037973	Itprid1	0	0	0	0	0	15	0	0
ENSMUSG00000037974	Muc5ac	144	267	54	3826	0	41	109	59
ENSMUSG00000037977	6430571L13Rik	6	17	4	1	0	11	7	11
ENSMUSG00000037979	Ccdc92	48	100	35	63	24	41	17	30
ENSMUSG00000037982		84	135	64	92	34	100	70	104
ENSMUSG00000037984	Neurod6	0	0	0	0	0	0	0	0
ENSMUSG00000037989	Wnk2	2462	3094	2816	2986	583	1341	803	1205
ENSMUSG00000037990	Sh3rf3	13	34	21	44	5	45	19	15
ENSMUSG00000037991	Rmi2	46	76	39	35	9	79	42	59
ENSMUSG00000037992	Rara	164	235	239	216	47	197	112	102
ENSMUSG00000037993	Dhx38	805	927	922	963	170	966	338	493
ENSMUSG00000037994	Slc9b2	37	77	19	1	2	20	28	25
ENSMUSG00000037995	Igsf9	82	119	191	116	14	147	54	69
ENSMUSG00000037996	Slc24a2	33	37	2	73	42	42	20	53
ENSMUSG00000037997	Parp11	166	299	222	185	63	417	86	155
ENSMUSG00000037999	Arap2	1284	1456	905	1317	493	1197	697	1197
ENSMUSG00000038000	Acd	340	318	320	408	74	154	129	164
ENSMUSG00000038002	Cramp1	844	916	913	947	193	472	312	489
ENSMUSG00000038005	Hpf1	183	295	195	235	158	499	247	364
ENSMUSG00000038007	Acer2	269	251	111	119	97	295	107	120
ENSMUSG00000038009	Dnajc22	522	484	466	447	77	323	218	313
ENSMUSG00000038010	Ccdc138	75	171	103	123	37	152	55	135
ENSMUSG00000038011	Dnah10	36	11	9	37	1	19	16	7
ENSMUSG00000038013	Wipf2	788	776	570	591	185	406	279	389
ENSMUSG00000038014	Fam120a	3721	4432	3900	3524	1576	4841	2105	3276
ENSMUSG00000038015	Prm2	0	0	0	0	0	0	0	0
ENSMUSG00000038020	Rapgefl1	385	468	602	462	105	187	156	270
ENSMUSG00000038022	Mindy4	81	173	111	84	52	134	83	75
ENSMUSG00000038023	Atp6v0a2	1307	1359	1291	1239	384	1104	533	708
ENSMUSG00000038024	Dennd4c	2268	2779	1641	2175	917	2945	1302	2231
ENSMUSG00000038025	Phf2	594	851	789	1005	134	507	276	390
ENSMUSG00000038026	Kcnj9	3	4	5	0	0	0	3	0
ENSMUSG00000038028	Tigar	110	129	157	131	42	143	92	111
ENSMUSG00000038034	Igsf8	376	466	309	399	126	719	210	237
ENSMUSG00000038037	Socs1	0	15	8	28	0	9	5	9
ENSMUSG00000038039	Gcc2	2064	2447	1657	2812	917	2916	1356	2262
ENSMUSG00000038042	Ptpdc1	61	145	90	118	45	122	34	120
ENSMUSG00000038044	Cct8l1	3	2	6	0	0	0	0	3
ENSMUSG00000038045	Sult6b1	10	26	0	0	0	20	10	0
ENSMUSG00000038046	Mrm3	130	174	120	214	51	111	79	115
ENSMUSG00000038047	Haus6	226	406	214	220	124	405	151	276
ENSMUSG00000038048	Cntnap5c	0	0	0	16	0	0	0	5
ENSMUSG00000038055	Dexi	675	614	508	446	251	384	311	440
ENSMUSG00000038056	Kmt2c	8883	9276	7761	7436	3080	5604	4142	6226
ENSMUSG00000038057	Dbil5	0	5	3	0	4	1	0	1
ENSMUSG00000038058	Nod1	564	664	472	432	169	638	314	366
ENSMUSG00000038059	Smim3	157	157	71	180	30	249	131	166
ENSMUSG00000038060	Dlec1	73	78	37	36	7	23	19	30
ENSMUSG00000038064	Cldn22	0	0	0	0	0	0	0	0
ENSMUSG00000038065	Mturn	1221	1360	663	861	561	995	568	844
ENSMUSG00000038067	Csf3	0	0	0	0	0	1	0	0
ENSMUSG00000038068	Rnf144b	150	116	141	214	50	424	99	185
ENSMUSG00000038069	Cdkn2aip	299	390	251	226	138	520	206	357
ENSMUSG00000038070	Cntln	182	293	182	400	94	577	153	207
ENSMUSG00000038071	Npy6r	0	0	0	0	0	0	0	0
ENSMUSG00000038072	Galnt11	999	1400	1013	812	370	1078	586	1183
ENSMUSG00000038074	Fkbp14	101	222	137	161	142	635	154	232
ENSMUSG00000038077	Kcna6	4	2	6	0	5	2	1	3
ENSMUSG00000038079	Tmem237	84	137	90	162	27	193	51	103
ENSMUSG00000038080	Kdm1b	3365	3274	2517	2361	1161	1753	1516	2316
ENSMUSG00000038084	Opa1	2282	2404	1876	2060	868	2147	1154	1538
ENSMUSG00000038085	Cnbd2	51	100	69	90	31	53	19	41
ENSMUSG00000038086	Hspb2	3	0	4	0	0	17	1	2
ENSMUSG00000038092	Hsd3b5	5	3	1	0	0	0	0	1
ENSMUSG00000038094	Atp13a4	39	44	20	44	7	46	9	17
ENSMUSG00000038095	Sbno1	4121	4595	3229	3918	1190	3342	1779	2390
ENSMUSG00000038102	Trappc11	1661	1525	1398	1584	593	1297	687	996
ENSMUSG00000038112	AW551984	62	75	17	108	24	257	38	44
ENSMUSG00000038115	Ano2	0	1	0	0	0	0	0	0
ENSMUSG00000038116	Phf20	887	965	811	1044	268	1159	342	655
ENSMUSG00000038119	Cdon	1378	1674	948	1299	468	2463	988	1366
ENSMUSG00000038121	Fam210a	1212	1303	889	967	448	1140	645	1030
ENSMUSG00000038122	Tbc1d32	266	528	223	246	265	585	230	443
ENSMUSG00000038126	Mphosph9	223	312	177	386	43	253	99	150
ENSMUSG00000038127	Ccdc50	2147	2753	1665	2516	1120	4098	1488	2600
ENSMUSG00000038128	Camk4	3	13	3	5	0	9	2	5
ENSMUSG00000038132	Rbm24	2	6	7	0	0	28	0	0
ENSMUSG00000038135	Crygn	5	1	2	0	10	6	4	6
ENSMUSG00000038141	Tmem181a	812	880	686	562	190	571	321	500
ENSMUSG00000038143	Stox2	1207	1727	1165	950	568	1255	933	1525
ENSMUSG00000038145	Snrk	1308	1689	1296	1352	582	1229	782	1112
ENSMUSG00000038146	Notch3	300	297	284	159	66	173	119	239
ENSMUSG00000038147	Cd84	368	537	284	844	73	2638	250	403
ENSMUSG00000038148	Cldn16	0	0	0	0	0	0	0	0
ENSMUSG00000038150	Ormdl3	1071	1260	1279	1152	460	923	500	613
ENSMUSG00000038151	Prdm1	34	39	73	33	13	126	62	68
ENSMUSG00000038152	5033430I15Rik	0	3	1	0	0	2	3	4
ENSMUSG00000038155	Gstp2	2	12	1	7	0	26	6	4
ENSMUSG00000038156	Spon1	743	1063	630	967	204	2673	545	714
ENSMUSG00000038160	Atg5	741	838	541	772	369	1037	502	793
ENSMUSG00000038165	1700022A21Rik	0	0	0	0	0	0	0	0
ENSMUSG00000038167	Plekhg6	45	39	62	77	10	72	19	42
ENSMUSG00000038168	P3h2	120	91	61	33	29	116	36	49
ENSMUSG00000038170	Pde4dip	2517	2699	2691	3398	861	1722	1178	1761
ENSMUSG00000038172	Ttc39b	1266	1282	1155	972	500	1066	825	1197
ENSMUSG00000038173	Enpp6	3	4	0	0	0	11	24	6
ENSMUSG00000038174	Hycc2	710	885	487	467	504	1054	723	1125
ENSMUSG00000038175	Mylip	854	958	719	640	250	1417	391	669
ENSMUSG00000038178	Slc43a2	323	570	276	363	110	890	100	281
ENSMUSG00000038179	Slamf7	24	34	48	38	2	147	34	47
ENSMUSG00000038180	Spag4	9	32	4	6	0	14	11	12
ENSMUSG00000038181	Chpf2	906	1152	874	771	216	545	306	450
ENSMUSG00000038187	Btbd10	298	350	214	282	93	486	199	259
ENSMUSG00000038188	Scarf1	95	78	91	32	31	48	50	79
ENSMUSG00000038192	Cer1	0	1	6	23	0	0	0	0
ENSMUSG00000038193	Hand2	5	12	11	2	14	63	6	15
ENSMUSG00000038195	Rilp	109	118	79	118	33	79	45	108
ENSMUSG00000038199	Iqca1l	0	0	0	0	0	0	0	0
ENSMUSG00000038201	Kcna7	0	1	7	0	4	0	1	3
ENSMUSG00000038203	Hoxa13	0	0	0	0	0	0	0	0
ENSMUSG00000038204	Asb10	0	4	7	4	0	0	0	0
ENSMUSG00000038205	Prkab2	169	225	134	251	71	204	82	199
ENSMUSG00000038206	Fbxo8	820	748	585	487	514	876	597	942
ENSMUSG00000038208	Pgap3	84	147	175	123	25	162	69	64
ENSMUSG00000038209	Itln1	0	0	0	0	0	14	1	0
ENSMUSG00000038210	Hoxa11	0	0	0	0	0	0	0	0
ENSMUSG00000038212	Mfsd14b	799	1096	664	706	474	2216	647	1097
ENSMUSG00000038213	Tapbpl	315	389	272	347	86	468	146	166
ENSMUSG00000038214	Bend3	217	375	310	253	110	215	133	198
ENSMUSG00000038215	Cep44	573	899	668	644	342	515	521	778
ENSMUSG00000038216	Pnmt	11	10	0	12	0	0	0	0
ENSMUSG00000038217	Tlcd2	62	117	43	71	38	146	44	78
ENSMUSG00000038218	Gm9765	0	0	0	0	0	0	0	0
ENSMUSG00000038224	Serpinf2	0	8	0	0	4	4	0	0
ENSMUSG00000038225	Primpol	170	191	131	91	48	242	129	194
ENSMUSG00000038227	Hoxa9	0	0	0	0	0	0	0	0
ENSMUSG00000038233	Gask1a	177	278	185	148	102	302	83	225
ENSMUSG00000038235	F11r	1310	1416	1253	1149	412	1732	549	927
ENSMUSG00000038236	Hoxa7	0	4	0	18	0	2	4	0
ENSMUSG00000038239	Hrc	14	7	5	0	0	2	1	0
ENSMUSG00000038240	Pdss2	381	381	244	294	144	262	194	327
ENSMUSG00000038241	Cep250	744	917	749	822	84	477	274	431
ENSMUSG00000038242	Aox4	0	3	1	0	0	1	0	0
ENSMUSG00000038244	Mical2	2421	2478	2187	2472	626	1121	956	1149
ENSMUSG00000038246	Fam50b	0	0	0	0	0	0	0	0
ENSMUSG00000038248	Sobp	40	72	32	53	23	58	21	38
ENSMUSG00000038250	Usp38	690	769	653	599	368	763	380	753
ENSMUSG00000038252	Ncapd2	309	324	431	478	93	359	241	253
ENSMUSG00000038253	Hoxa5	15	11	13	12	3	26	13	18
ENSMUSG00000038255	Neurod2	0	2	0	0	0	0	0	0
ENSMUSG00000038256	Bcl9	339	491	368	366	73	263	157	237
ENSMUSG00000038257	Glra3	0	0	0	0	0	2	0	0
ENSMUSG00000038259	Gdf5	0	0	0	0	0	0	0	0
ENSMUSG00000038260	Trpm4	1252	1805	1255	1087	269	684	433	697
ENSMUSG00000038264	Sema7a	691	754	931	1125	370	721	426	480
ENSMUSG00000038267	Slc22a23	1030	853	784	673	334	491	327	555
ENSMUSG00000038268	Ovca2	69	98	61	13	62	122	53	84
ENSMUSG00000038271	Iffo1	170	223	142	90	50	165	75	116
ENSMUSG00000038274	Fau	6156	6627	7302	8418	3213	11159	3959	6505
ENSMUSG00000038276	Asic3	15	36	37	23	7	8	22	15
ENSMUSG00000038279	Nop2	872	873	993	1007	198	644	300	548
ENSMUSG00000038280	Ostm1	1014	994	635	879	526	1268	613	761
ENSMUSG00000038286	Bphl	334	470	338	228	151	306	194	283
ENSMUSG00000038290	Smg6	2027	2139	2028	1652	581	1250	852	1312
ENSMUSG00000038291	Snx25	573	657	431	475	200	520	243	442
ENSMUSG00000038292	Kash5	2	5	9	0	0	1	0	6
ENSMUSG00000038295	Atg9b	112	194	186	252	37	79	39	93
ENSMUSG00000038296	Galnt18	45	101	75	18	43	238	88	86
ENSMUSG00000038298	Pdzk1	5	3	0	0	5	7	3	6
ENSMUSG00000038299	Wdr36	955	1182	895	742	601	1503	609	995
ENSMUSG00000038300	Pth2	0	0	0	0	0	0	0	0
ENSMUSG00000038301	Snx10	1040	1198	729	1279	346	1860	555	753
ENSMUSG00000038302	Afg1l	309	392	326	304	110	259	194	297
ENSMUSG00000038304	Cd160	30	47	35	8	13	52	23	18
ENSMUSG00000038305	Spats2l	81	171	110	156	54	320	51	92
ENSMUSG00000038311	2410017I17Rik	0	1	0	0	0	0	0	0
ENSMUSG00000038312	Edem2	12601	10997	11572	9983	3534	4443	4486	6535
ENSMUSG00000038319	Kcnh2	85	178	69	46	5	81	9	57
ENSMUSG00000038323	1700066M21Rik	156	161	71	99	117	240	142	205
ENSMUSG00000038324	Trpc4ap	2930	3573	3071	3130	892	2166	1232	1697
ENSMUSG00000038327	Serpinb9f	0	0	0	0	0	0	0	0
ENSMUSG00000038330	Pramel32	0	0	0	0	0	0	0	0
ENSMUSG00000038331	Satb2	97	56	41	36	29	45	40	61
ENSMUSG00000038332	Sesn1	2763	2062	1734	2464	1085	1815	685	1435
ENSMUSG00000038335	Tsr1	659	793	755	1069	142	577	242	423
ENSMUSG00000038342	Mlxip	1976	2082	1735	1643	427	1028	632	841
ENSMUSG00000038344	Txlng	524	667	454	572	285	767	491	791
ENSMUSG00000038346	Zfp384	560	756	687	652	151	500	279	427
ENSMUSG00000038347	Tcte2	107	92	42	104	52	94	83	97
ENSMUSG00000038349	Plcl1	389	530	379	533	231	376	291	483
ENSMUSG00000038351	Sgsm2	280	292	345	205	61	283	93	154
ENSMUSG00000038352	Arl5c	46	49	24	49	28	150	34	57
ENSMUSG00000038354	Ankrd35	22	59	13	54	12	35	15	9
ENSMUSG00000038357	Camp	7	0	1	0	0	3	0	2
ENSMUSG00000038365	Fbxo25	363	299	223	312	155	410	164	209
ENSMUSG00000038366	Lasp1	1203	1530	1125	1258	313	2040	502	779
ENSMUSG00000038368	Focad	756	1050	927	689	351	717	658	786
ENSMUSG00000038369	Ncoa6	1212	1295	1140	1058	304	772	434	674
ENSMUSG00000038370	Pcp4l1	5	17	17	0	25	27	10	33
ENSMUSG00000038371	Sbf2	1835	1747	1540	1455	455	1714	578	1189
ENSMUSG00000038372	Gmds	622	695	659	723	275	490	399	641
ENSMUSG00000038374	Rbm8a	490	522	517	715	250	787	293	521
ENSMUSG00000038375	Trp53inp2	1783	1721	1499	1314	745	1026	1127	1080
ENSMUSG00000038379	Ttk	7	41	19	92	16	99	32	66
ENSMUSG00000038383	Pigu	261	354	271	234	37	340	161	220
ENSMUSG00000038384	Setd1b	1298	1520	1821	1517	553	683	734	912
ENSMUSG00000038387	Rras	85	102	99	99	25	191	42	51
ENSMUSG00000038388	Pals2	1469	1450	958	1260	602	2275	1144	1417
ENSMUSG00000038390	Gpr162	11	67	37	10	16	17	8	11
ENSMUSG00000038393	Txnip	6258	8022	7297	9357	2348	8204	3301	7004
ENSMUSG00000038398	Upf3a	485	576	518	438	140	371	223	303
ENSMUSG00000038400	Pmepa1	115	160	106	202	74	698	95	143
ENSMUSG00000038402	Foxf2	0	4	0	0	0	2	5	0
ENSMUSG00000038403	Hjv	0	0	0	0	0	0	0	0
ENSMUSG00000038406	Scaf1	727	943	757	809	138	480	316	541
ENSMUSG00000038408	1700018A04Rik	0	0	2	4	0	0	0	0
ENSMUSG00000038412	Higd1a	210	273	182	266	141	420	223	274
ENSMUSG00000038415	Foxq1	0	27	7	17	1	118	5	4
ENSMUSG00000038416	Cdc16	1542	1641	1274	1046	551	1448	774	1150
ENSMUSG00000038417	Fig4	861	804	686	689	323	825	275	581
ENSMUSG00000038418	Egr1	63	51	31	127	15	82	28	23
ENSMUSG00000038421	Fcrla	0	4	0	0	0	7	4	0
ENSMUSG00000038422	Hdhd3	69	98	84	83	22	129	67	61
ENSMUSG00000038425	Poli	384	424	345	430	125	284	157	281
ENSMUSG00000038429	Usp5	1358	1274	1169	1217	292	1375	577	674
ENSMUSG00000038437	Mllt6	775	1125	817	925	320	992	404	508
ENSMUSG00000038446	Cdc40	511	525	377	456	200	648	270	465
ENSMUSG00000038451	Spsb2	72	120	79	116	30	191	59	79
ENSMUSG00000038453	Srcin1	17	19	20	13	1	9	9	14
ENSMUSG00000038456	Dennd2a	213	177	188	222	53	295	64	142
ENSMUSG00000038457	Tmem255b	13	36	27	29	14	49	10	35
ENSMUSG00000038459	Abhd17c	747	767	691	386	278	483	420	651
ENSMUSG00000038462	Uqcrfs1	1563	1453	1236	883	547	1245	637	1067
ENSMUSG00000038463	Olfml2b	254	361	286	470	167	1162	284	390
ENSMUSG00000038467	Chmp4b	1810	2009	2533	2890	565	2973	879	1357
ENSMUSG00000038473	Nos1ap	188	235	127	147	29	78	60	69
ENSMUSG00000038481	Cdk19	377	509	318	331	176	1097	234	476
ENSMUSG00000038482	Tfdp1	604	796	692	559	300	1180	463	727
ENSMUSG00000038485	Socs7	1621	1556	1465	1427	311	758	549	687
ENSMUSG00000038486	Sv2a	6	41	30	25	13	28	9	12
ENSMUSG00000038489	Polr2l	178	113	116	90	25	75	44	70
ENSMUSG00000038491	Cdk19os	7	6	1	0	1	0	4	3
ENSMUSG00000038495	Otud7b	1343	1556	1126	1401	421	1312	562	848
ENSMUSG00000038496	Slc19a3	12	6	8	0	0	7	2	3
ENSMUSG00000038497	Tmco3	613	619	448	597	153	684	270	398
ENSMUSG00000038498	Catsper1	0	0	0	0	0	0	0	0
ENSMUSG00000038500	Prr3	102	143	128	128	29	139	63	96
ENSMUSG00000038502	Ptov1	572	772	771	794	187	515	299	417
ENSMUSG00000038503	Mesd	596	957	730	733	317	1435	468	790
ENSMUSG00000038506	Dcun1d2	694	662	567	539	217	443	333	442
ENSMUSG00000038507	Parp12	409	732	513	818	169	1403	269	484
ENSMUSG00000038508	Gdf15	3	17	44	33	3	6	17	12
ENSMUSG00000038510	Rpf2	142	230	137	178	90	469	124	286
ENSMUSG00000038515	Grtp1	482	482	440	405	141	239	275	361
ENSMUSG00000038517	Tbkbp1	57	104	116	122	20	127	49	51
ENSMUSG00000038518	Jarid2	1065	1058	1027	1195	389	1012	473	718
ENSMUSG00000038520	Tbc1d17	932	1089	749	675	259	714	354	600
ENSMUSG00000038521	C1s1	1668	2389	1275	2475	764	8937	1624	2893
ENSMUSG00000038522	Mfsd4b1	16	30	12	11	0	8	7	35
ENSMUSG00000038523	1700003F12Rik	3	1	8	1	2	3	4	10
ENSMUSG00000038524	Fchsd1	164	200	124	140	52	191	52	101
ENSMUSG00000038525	Armc10	660	894	560	473	268	1227	297	532
ENSMUSG00000038526	Car14	12	26	35	26	11	10	8	5
